lj_id	lj_item	item	source	language	xsampa	ipa	cognacy	notes
84.1	ash	ash	Hirayama1966	Koniya	F\e_":	ꜰëː	A	/
84.1	ash	ash	Hirayama1966	Kametsu	hai	hai	A	/
84.1	ash	ash	Hirayama1966	Shitooke	pai	pai	A	/
84.1	ash	ash	Hirayama1966	Serikaku	Ce:	çeː	A	/
84.1	ash	ash	Hirayama1966	Chabana	pai	pai	A	/
84.1	ash	ash	Hirayama1966	Hentona	F\e:	ꜰeː	A	/
84.1	ash	ash	Hirayama1966	Ie	pe:	peː	A	/
84.1	ash	ash	Hirayama1966	Ou	he:	heː	A	/
84.1	ash	ash	Hirayama1966	Hirara	pai_"	paï	A	/
84.1	ash	ash	Hirayama1966	Ikema	karahai	karahai	A	/kara/ does not occur by itself
84.1	ash	ash	Hirayama1966	Ishigaki	pai	pai	A	/
84.1	ash	ash	Hirayama1966	Hateruma	pe:	peː	A	/
84.1	ash	ash	Hirayama1966	Kagoshima	he:	heː	A	/
84.1	ash	ash	Hirayama1967	Naze	F\e_"	ꜰë	A	/
84.1	ash	ash	Hirayama1967	Shuri	F\e:	ꜰeː	A	/
84.1	ash	ash	Hirayama1967	Ou	F\e:	ꜰeː	A	/
84.1	ash	ash	Hirayama1967	Ikema	karapai	karapai	A	/kara/ does not occur by itself
84.1	ash	ash	Hirayama1967	Oura	karapai_"	karapaï	A	/kara/ does not occur by itself
84.1	ash	ash	Hirayama1967	Uechi	karapai_"	karapaï	A	/kara/ does not occur by itself
84.1	ash	ash	Hirayama1967	Tarama	karabai_"	karabaï	A	/kara/ does not occur by itself
84.1	ash	ash	Hirayama1967	Ishigaki	pai	pai	A	/
84.1	ash	ash	Hirayama1967	Ohama	hai	hai	A	/
84.1	ash	ash	Hirayama1967	Taketomi	pai	pai	A	/
84.1	ash	ash	Hirayama1967	Sonai	pai	pai	A	/
84.1	ash	ash	Hirayama1967	Kuroshima	pai	pai	A	/
84.1	ash	ash	Hirayama1967	Hateruma	pe:	peː	A	/
84.1	ash	ash	Hirayama1967	Yonaguni	CiguN\	çiɡuɴ	C	/
84.1	ash	ash	Hirayama1967	Kagoshima	he	he	A	/
84.1	ash	ash	Hirayama1967	Kyoto	hai	hai	A	/
84.1	ash	ash	Hirayama1988	Ishigaki	hai	hai	A	/
84.1	ash	ash	Hirayama1988	Hateruma	pe_":	pëː	A	/
84.1	ash	ash	Hirayama1988	Yonaguni	CiguN\	çiɡuɴ	C	/
84.1	ash	ash	Hirayama1986	Wadomari	he:	heː	A	/
84.1	ash	ash	Hirayama1986	China	he:	heː	A	/
84.1	ash	ash	Hirayama1986	Tokunoshima	haI	haɪ	A	/
84.2	tail	tail	Lee&Hasegawa2011	OldJapanese	wo	wo	A	/
84.2	tail	tail	Lee&Hasegawa2011	LateMiddleJapanese	wo	wo	A	/
84.2	tail	tail	Hattori1954	OldJapanese	wo	wo	A	/
84.2	tail	tail	Hirayama1992	Sapporo	o	o	A	/
84.2	tail	tail	Hirayama1992	Rebun	o__ppo	oᵖpo	A	/
84.2	tail	tail	Hirayama1992	Aomori	si_"pa	sïpa	A	/
84.2	tail	tail	Hirayama1992	Hirosaki	o__ppa	oᵖpa	A	/
84.2	tail	tail	Hirayama1992	Hachinohe	o__ppa	oᵖpa	A	/
84.2	tail	tail	Hirayama1992	Morioka	o__ppa	oᵖpa	A	/
84.2	tail	tail	Hirayama1992	Ashiro	o__ppa	oᵖpa	A	/
84.2	tail	tail	Hirayama1992	Sendai	sM_"_0ppo	sɯ̥̈ppo	A	/
84.2	tail	tail	Hirayama1992	Akita	si_"__ppo	sïᵖpo	A	/
84.2	tail	tail	Hirayama1992	Kawabe	o__ppa	oᵖpa	A	/
84.2	tail	tail	Hirayama1992	Amarume	o__ppa	oᵖpa	A	/
84.2	tail	tail	Hirayama1992	Koriyama	Si_"ppo	ʃïppo	A	/
84.2	tail	tail	Hirayama1992	Aizutakada	sM_"_0ppo	sɯ̥̈ppo	A	/
84.2	tail	tail	Hirayama1992	Ibaraki	si_"ri_"ppo	sïrïppo	A	/
84.2	tail	tail	Hirayama1992	Utsunomiya	o	o	A	/
84.2	tail	tail	Hirayama1992	Takasaki	Sippo	ʃippo	A	/
84.2	tail	tail	Hirayama1992	Menuma	Ci_0ppo	çi̥ppo	A	/
84.2	tail	tail	Hirayama1992	Tako	si_"_0ppo	sï̥ppo	A	/
84.2	tail	tail	Hirayama1992	Sodegaura	oppo	oppo	A	/
84.2	tail	tail	Hirayama1992	Tokyo	Si_0ppo	ʃi̥ppo	A	/
84.2	tail	tail	Hirayama1992	Okutama	Si_0ppo	ʃi̥ppo	A	/
84.2	tail	tail	Hirayama1992	Hachijo	oppo	oppo	A	/
84.2	tail	tail	Hirayama1992	Sagamihara	oppo	oppo	A	/
84.2	tail	tail	Hirayama1992	Niigata	Si_0ppo	ʃi̥ppo	A	/
84.2	tail	tail	Hirayama1992	Niibo	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Toyama	Sirippo	ʃirippo	A	/
84.2	tail	tail	Hirayama1992	Gokayama	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Kanazawa	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Nanao	ombo	ombo	A	/
84.2	tail	tail	Hirayama1992	Fukui	Sirippo	ʃirippo	A	/
84.2	tail	tail	Hirayama1992	Kofu	Sippo	ʃippo	A	/
84.2	tail	tail	Hirayama1992	Nagano	oppo	oppo	A	/
84.2	tail	tail	Hirayama1992	Akiyama	o__ppo	oᵖpo	A	/
84.2	tail	tail	Hirayama1992	Gifu	ombo	ombo	A	/
84.2	tail	tail	Hirayama1992	Shizuoka	Sippo	ʃippo	A	/
84.2	tail	tail	Hirayama1992	Nagoya	oppo	oppo	A	/
84.2	tail	tail	Hirayama1992	Ano	ombo	ombo	A	/
84.2	tail	tail	Hirayama1992	Santou	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Kyoto	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Osaka	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Kishiwada	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Kakogawa	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Yamato-Koriyama	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Totsukawa	o	o	A	/
84.2	tail	tail	Hirayama1992	Arida	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Tottori	Si_0ppo	ʃi̥ppo	A	/
84.2	tail	tail	Hirayama1992	Izumo	si_":bo	sïːbo	A	/
84.2	tail	tail	Hirayama1992	Okayama	Sippo	ʃippo	A	/
84.2	tail	tail	Hirayama1992	Hiroshima	ombatSi	ombatʃi	A	/
84.2	tail	tail	Hirayama1992	Yuki	Sirio	ʃirio	A	/
84.2	tail	tail	Hirayama1992	Tokuji	Sippo	ʃippo	A	/
84.2	tail	tail	Hirayama1992	Tokushima	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Kagawa	o:	oː	A	/
84.2	tail	tail	Hirayama1992	Matsuyama	oppo	oppo	A	/
84.2	tail	tail	Hirayama1992	Oozu	obatSi	obatʃi	A	/
84.2	tail	tail	Hirayama1992	Kochi	obatta	obatta	A	/
84.2	tail	tail	Hirayama1992	Fukuoka	Sippo	ʃippo	A	/
84.2	tail	tail	Hirayama1992	Kitagata	o	o	A	/
84.2	tail	tail	Hirayama1992	Nagasaki	o	o	A	/
84.2	tail	tail	Hirayama1992	Fukue	oppo	oppo	A	/
84.2	tail	tail	Hirayama1992	Kagami	Siribo	ʃiribo	A	/
84.2	tail	tail	Hirayama1992	Notsu	o	o	A	/
84.2	tail	tail	Hirayama1992	Miyazaki	Sirippo	ʃirippo	A	/
84.2	tail	tail	Hirayama1992	Kagoshima	Si:bo	ʃiːbo	A	/
84.2	tail	tail	Hirayama1992	Kamikoshiki	Si:bo	ʃiːbo	A	/
84.2	tail	tail	Hirayama1992	Naze	dZubu	dʒubu	A	compound of A and B
84.2	tail	tail	Hirayama1992	Naze	dZubu	dʒubu	B	compound of A and B
84.2	tail	tail	Hirayama1992	Motobu	dZu:	dʒuː	B	/
84.2	tail	tail	Hirayama1992	Hirara	dzu:	dzuː	B	/
84.2	tail	tail	Hirayama1992	Ikema	dZu:	dʒuː	B	/
84.2	tail	tail	Hirayama1992	Nagahama	dzu:	dzuː	B	/
84.2	tail	tail	Hirayama1992	Tarama	dZu:	dʒuː	B	/
84.2	tail	tail	Hirayama1992	Hatoma	dzu:	dzuː	B	/
84.2	tail	tail	Hirayama1966	Naze	/	/	/	/
84.2	tail	tail	Hirayama1966	Koniya	/	/	/	/
84.2	tail	tail	Hirayama1966	Kametsu	/	/	/	/
84.2	tail	tail	Hirayama1966	Shitooke	/	/	/	/
84.2	tail	tail	Hirayama1966	Serikaku	/	/	/	/
84.2	tail	tail	Hirayama1966	Chabana	/	/	/	/
84.2	tail	tail	Hirayama1966	Hentona	/	/	/	/
84.2	tail	tail	Hirayama1966	Ie	/	/	/	/
84.2	tail	tail	Hirayama1966	Ou	/	/	/	/
84.2	tail	tail	Hirayama1966	Hirara	/	/	/	/
84.2	tail	tail	Hirayama1966	Ikema	/	/	/	/
84.2	tail	tail	Hirayama1966	Ishigaki	/	/	/	/
84.2	tail	tail	Hirayama1966	Hateruma	/	/	/	/
84.2	tail	tail	Hirayama1966	Kagoshima	/	/	/	/
84.2	tail	tail	Hirayama1967	Naze	/	/	/	/
84.2	tail	tail	Hirayama1967	Shuri	/	/	/	/
84.2	tail	tail	Hirayama1967	Ou	/	/	/	/
84.2	tail	tail	Hirayama1967	Ikema	/	/	/	/
84.2	tail	tail	Hirayama1967	Oura	/	/	/	/
84.2	tail	tail	Hirayama1967	Uechi	/	/	/	/
84.2	tail	tail	Hirayama1967	Tarama	/	/	/	/
84.2	tail	tail	Hirayama1967	Ishigaki	/	/	/	/
84.2	tail	tail	Hirayama1967	Ohama	/	/	/	/
84.2	tail	tail	Hirayama1967	Taketomi	/	/	/	/
84.2	tail	tail	Hirayama1967	Sonai	/	/	/	/
84.2	tail	tail	Hirayama1967	Kuroshima	/	/	/	/
84.2	tail	tail	Hirayama1967	Hateruma	/	/	/	/
84.2	tail	tail	Hirayama1967	Yonaguni	/	/	/	/
84.2	tail	tail	Hirayama1967	Kagoshima	/	/	/	/
84.2	tail	tail	Hirayama1967	Kyoto	/	/	/	/
84.2	tail	tail	Hirayama1988	Ishigaki	dzu:	dzuː	B	/
84.2	tail	tail	Hirayama1988	Hateruma	busu_0pu	busu̥pu	A	/
84.2	tail	tail	Hirayama1988	Yonaguni	dumpani	dumpani	C	/
84.2	tail	tail	Hirayama1986	Wadomari	dzu:	dzuː	B	/
84.2	tail	tail	Hirayama1986	China	du:	duː	B	/
84.2	tail	tail	Hirayama1986	Tokunoshima	du:	duː	B	/
84.3	dog	dog	Lee&Hasegawa2011	OldJapanese	inu	inu	A	/
84.3	dog	dog	Lee&Hasegawa2011	LateMiddleJapanese	inu	inu	A	/
84.3	dog	dog	Hattori1954	OldJapanese	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Sapporo	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Rebun	e_rnM_"	e̝nɯ̈	A	/
84.3	dog	dog	Hirayama1992	Aomori	e_rnM_"	e̝nɯ̈	A	/
84.3	dog	dog	Hirayama1992	Hirosaki	e_rnM_"	e̝nɯ̈	A	/
84.3	dog	dog	Hirayama1992	Hachinohe	e_rnM_"	e̝nɯ̈	A	/
84.3	dog	dog	Hirayama1992	Morioka	e_rnM_"	e̝nɯ̈	A	/
84.3	dog	dog	Hirayama1992	Ashiro	e_rnM_"	e̝nɯ̈	A	/
84.3	dog	dog	Hirayama1992	Sendai	e_rnM_"	e̝nɯ̈	A	/
84.3	dog	dog	Hirayama1992	Akita	e_rnM_"	e̝nɯ̈	A	/
84.3	dog	dog	Hirayama1992	Kawabe	e_r__Nko	e̝ᵑko	A	/
84.3	dog	dog	Hirayama1992	Amarume	e_rnM_"	e̝nɯ̈	A	/
84.3	dog	dog	Hirayama1992	Koriyama	i_"nM_"	ïnɯ̈	A	/
84.3	dog	dog	Hirayama1992	Aizutakada	i_"nM_"	ïnɯ̈	A	/
84.3	dog	dog	Hirayama1992	Ibaraki	e_rnM	e̝nɯ	A	/
84.3	dog	dog	Hirayama1992	Utsunomiya	i_"nM_"	ïnɯ̈	A	/
84.3	dog	dog	Hirayama1992	Takasaki	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Menuma	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Tako	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Sodegaura	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Tokyo	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Okutama	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Hachijo	inMme	inɯme	A	/
84.3	dog	dog	Hirayama1992	Sagamihara	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Niigata	e_rNga	e̝ŋɡa	A	/
84.3	dog	dog	Hirayama1992	Niibo	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Toyama	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Gokayama	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Kanazawa	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Nanao	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Fukui	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Kofu	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Nagano	e_rno	e̝no	A	/
84.3	dog	dog	Hirayama1992	Akiyama	e_rno	e̝no	A	/
84.3	dog	dog	Hirayama1992	Gifu	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Shizuoka	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Nagoya	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Ano	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Santou	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Kyoto	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Osaka	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Kishiwada	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Kakogawa	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Yamato-Koriyama	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Totsukawa	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Arida	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Tottori	inM	inɯ	A	/
84.3	dog	dog	Hirayama1992	Izumo	e_rno	e̝no	A	/
84.3	dog	dog	Hirayama1992	Okayama	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Hiroshima	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Yuki	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Tokuji	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Tokushima	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Kagawa	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Matsuyama	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Oozu	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Kochi	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Fukuoka	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Kitagata	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Nagasaki	inu	inu	A	/
84.3	dog	dog	Hirayama1992	Fukue	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Kagami	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Notsu	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Miyazaki	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Kagoshima	i__N\	iᶰ	A	/
84.3	dog	dog	Hirayama1992	Kamikoshiki	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Naze	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1992	Motobu	?iNgwa:	ʔiŋɡwaː	A	/
84.3	dog	dog	Hirayama1992	Hirara	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Ikema	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Nagahama	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1992	Tarama	ina	ina	A	/
84.3	dog	dog	Hirayama1992	Hatoma	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1966	Naze	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1966	Koniya	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1966	Kametsu	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1966	Shitooke	?iNNa:	ʔiŋŋaː	A	/
84.3	dog	dog	Hirayama1966	Serikaku	?inu:	ʔinuː	A	/
84.3	dog	dog	Hirayama1966	Chabana	?inu	ʔinu	A	/
84.3	dog	dog	Hirayama1966	Hentona	?innuk__?wa	ʔinnukˀwa	A	/
84.3	dog	dog	Hirayama1966	Ie	?innu:k__?wa	ʔinnuːkˀwa	A	/
84.3	dog	dog	Hirayama1966	Ou	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1966	Hirara	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1966	Ikema	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1966	Ishigaki	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1966	Hateruma	inu	inu	A	/
84.3	dog	dog	Hirayama1966	Kagoshima	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1967	Naze	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Shuri	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Ou	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Ikema	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Oura	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Uechi	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Tarama	?ina	ʔina	A	/
84.3	dog	dog	Hirayama1967	Ishigaki	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Ohama	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Taketomi	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Sonai	?inu	ʔinu	A	/
84.3	dog	dog	Hirayama1967	Kuroshima	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1967	Hateruma	?inu	ʔinu	A	/
84.3	dog	dog	Hirayama1967	Yonaguni	?inu	ʔinu	A	/
84.3	dog	dog	Hirayama1967	Kagoshima	iN\	iɴ	A	/
84.3	dog	dog	Hirayama1967	Kyoto	inu	inu	A	/
84.3	dog	dog	Hirayama1988	Ishigaki	?iN\	ʔiɴ	A	/
84.3	dog	dog	Hirayama1988	Hateruma	?inu	ʔinu	A	/
84.3	dog	dog	Hirayama1988	Yonaguni	?inu	ʔinu	A	/
84.3	dog	dog	Hirayama1986	Wadomari	?inu:	ʔinuː	A	/
84.3	dog	dog	Hirayama1986	China	?inu:	ʔinuː	A	/
84.3	dog	dog	Hirayama1986	Tokunoshima	?IN\	ʔɪɴ	A	/
87	to cry/weep	to cry/weep	Lee&Hasegawa2011	OldJapanese	naku	naku	A	/
87	to cry/weep	to cry/weep	Lee&Hasegawa2011	LateMiddleJapanese	naku	naku	A	/
87	to cry/weep	to cry/weep	Hattori1954	OldJapanese	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Sapporo	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Rebun	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Aomori	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Hirosaki	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Hachinohe	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Morioka	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Ashiro	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Sendai	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Akita	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kawabe	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Amarume	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Koriyama	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Aizutakada	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Ibaraki	nakM_"	nakɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Utsunomiya	nagM_"	naɡɯ̈	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Takasaki	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Menuma	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Tako	na:gM	naːɡɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Sodegaura	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Tokyo	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Okutama	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Hachijo	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Sagamihara	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Niigata	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Niibo	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Toyama	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Gokayama	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kanazawa	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Nanao	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Fukui	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kofu	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Nagano	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Akiyama	nako	nako	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Gifu	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Shizuoka	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Nagoya	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Ano	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Santou	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kyoto	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Osaka	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kishiwada	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kakogawa	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Yamato-Koriyama	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Totsukawa	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Arida	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Tottori	nakM	nakɯ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Izumo	hoe_r:	hoe̝ː	B	/
87	to cry/weep	to cry/weep	Hirayama1992	Okayama	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Hiroshima	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Yuki	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Tokuji	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Tokushima	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kagawa	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Matsuyama	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Oozu	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kochi	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Fukuoka	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kitagata	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Nagasaki	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Fukue	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kagami	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Notsu	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Miyazaki	naku_0	naku̥	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kagoshima	naT\	naᴛ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Kamikoshiki	naku	naku	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Naze	nakjuN\	nakjuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Motobu	nakuN\	nakuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Hirara	nak__si_"	nakˢï	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Ikema	natsi_"	natsï	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Nagahama	natsi_"	natsï	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Tarama	nak__si_"	nakˢï	A	/
87	to cry/weep	to cry/weep	Hirayama1992	Hatoma	nakuN\	nakuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Naze	nakjuN\	nakjuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Koniya	nakjum	nakjum	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Kametsu	nakjui	nakjui	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Shitooke	nakjuN\	nakjuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Serikaku	nakjuN\	nakjuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Chabana	nakjuN\	nakjuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Hentona	nakiN\	nakiɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Ie	natSuN\	natʃuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Ou	natSuN\	natʃuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Hirara	naki_"_0	nakï̥	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Ikema	naki:	nakiː	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Ishigaki	nakuN\	nakuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Hateruma	na:guN\	naːɡuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1966	Kagoshima	naT\	naᴛ	A	/
87	to cry/weep	to cry/weep	Hirayama1967	Naze	nakjuN\	nakjuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1967	Shuri	natSuN\	natʃuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1967	Ou	natSuN\	natʃuɴ	A	/
87	to cry/weep	to cry/weep	Hirayama1967	Ikema	natsi_"	natsï	A	/
87	to cry/weep	to cry/weep	Hirayama1967	Oura	naki_"	nakï	A	/
87	to cry/weep	to cry/weep	Hirayama1967	Uechi	naki_"	nakï	A	/
87	to cry/weep	to cry/weep	Hirayama1967	Tarama	naki_"	nakï	A	/
87	to cry/weep	to cry/weep	Hirayama1967	Ishigaki	nakuN\	nakuɴ	A	/
